
Conversion of EDT data from sounding archive file D:\SoundingArchive\PWPM_20180309_213222.dc3db

Information about sounding:
==================================

Station:                  41041 PWPM
Launch time:              2018-03-09 21:32:22 UTC
RS type:                  RS92-SGP
RS number:                M5013207
Reason for termination:   Increasing pressure
Sounding SW version:      MW31 3.66

==================================


Information about map: EDT                 
==================================


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     time	     Pscl	        T	       RH	        v	        u	   Height	        P	       TD	       MR	       DD	       FF	       AZ	    Range	      Lon	      Lat	   SpuKey	   UsrKey	   RadarH	
  6436.00	    13962	   222.80	        1	    -9.49	    10.26	    23677	    30.20	   190.10	     0.01	      313	    14.00	       24	    39000	   -58.08	   -61.76	        0	        0	   -32768	
  6438.00	    13958	   222.80	        1	    -9.50	    10.34	    23683	    30.20	   190.10	     0.01	      313	    14.00	       24	    38900	   -58.08	   -61.76	     2048	     2048	   -32768	
  6440.00	    13954	   223.00	        1	    -9.48	    10.42	    23689	    30.20	   190.20	     0.02	      312	    14.10	       24	    38900	   -58.08	   -61.76	        0	        0	   -32768	
  6442.00	    13948	   223.10	        1	    -9.43	    10.51	    23699	    30.10	   190.20	     0.02	      312	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6444.00	    13941	   223.20	        1	    -9.36	    10.59	    23711	    30.10	   190.30	     0.02	      311	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6446.00	    13936	   223.30	        1	    -9.26	    10.67	    23718	    30.00	   190.30	     0.02	      311	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6448.00	    13932	   223.30	        1	    -9.16	    10.74	    23726	    30.00	   190.30	     0.02	      310	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6450.00	    13926	   223.30	        1	    -9.05	    10.80	    23735	    30.00	   190.40	     0.02	      310	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6452.00	    13922	   223.20	        1	    -8.94	    10.87	    23742	    29.90	   190.30	     0.02	      309	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6454.00	    13917	   223.20	        1	    -8.83	    10.93	    23749	    29.90	   190.30	     0.02	      309	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6456.00	    13912	   223.10	        1	    -8.73	    10.99	    23757	    29.90	   190.30	     0.02	      308	    14.00	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6458.00	    13907	   223.10	        1	    -8.64	    11.06	    23765	    29.80	   190.30	     0.02	      308	    14.00	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6460.00	    13902	   223.00	        1	    -8.58	    11.13	    23773	    29.80	   190.30	     0.02	      308	    14.00	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6462.00	    13897	   223.00	        1	    -8.53	    11.20	    23780	    29.80	   190.30	     0.02	      307	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6464.00	    13893	   223.10	        1	    -8.52	    11.28	    23787	    29.70	   190.30	     0.02	      307	    14.10	       24	    38900	   -58.08	   -61.77	        0	        0	   -32768	
  6466.00	    13888	   223.10	        1	    -8.53	    11.37	    23795	    29.70	   190.30	     0.02	      307	    14.20	       24	    38800	   -58.08	   -61.77	        0	        0	   -32768	
  6468.00	    13883	   223.20	        1	    -8.58	    11.47	    23803	    29.60	   190.30	     0.02	      307	    14.30	       25	    38800	   -58.07	   -61.77	     2048	     2048	   -32768	
  6470.00	    13877	   223.20	        1	    -8.66	    11.57	    23812	    29.60	   190.30	     0.02	      307	    14.40	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6472.00	    13871	   223.20	        1	    -8.77	    11.67	    23822	    29.60	   190.30	     0.02	      307	    14.60	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6474.00	    13865	   223.30	        1	    -8.91	    11.78	    23831	    29.50	   190.40	     0.02	      307	    14.80	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6476.00	    13860	   223.30	        1	    -9.08	    11.90	    23839	    29.50	   190.40	     0.02	      307	    15.00	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6478.00	    13855	   223.40	        1	    -9.27	    12.02	    23848	    29.40	   190.40	     0.02	      308	    15.20	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6480.00	    13850	   223.50	        1	    -9.48	    12.15	    23855	    29.40	   190.40	     0.02	      308	    15.40	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6482.00	    13845	   223.50	        1	    -9.70	    12.28	    23864	    29.40	   190.50	     0.02	      308	    15.60	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6484.00	    13840	   223.50	        1	    -9.93	    12.41	    23872	    29.30	   190.50	     0.02	      309	    15.90	       25	    38800	   -58.07	   -61.77	     2048	     2048	   -32768	
  6486.00	    13835	   223.50	        1	   -10.17	    12.54	    23880	    29.30	   190.50	     0.02	      309	    16.10	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6488.00	    13829	   223.50	        1	   -10.40	    12.69	    23889	    29.30	   190.50	     0.02	      309	    16.40	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6490.00	    13824	   223.50	        1	   -10.62	    12.84	    23897	    29.20	   190.40	     0.02	      310	    16.70	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6492.00	    13819	   223.40	        1	   -10.83	    12.99	    23906	    29.20	   190.50	     0.02	      310	    16.90	       25	    38800	   -58.07	   -61.77	        0	        0	   -32768	
  6494.00	    13814	   223.30	        1	   -11.02	    13.15	    23914	    29.10	   190.40	     0.02	      310	    17.20	       25	    38800	   -58.07	   -61.77	     2048	     2048	   -32768	
  6496.00	    13809	   223.20	        1	   -11.21	    13.31	    23921	    29.10	   190.40	     0.02	      310	    17.40	       25	    38700	   -58.07	   -61.77	        0	        0	   -32768	
  6498.00	    13805	   223.20	        1	   -11.38	    13.48	    23928	    29.10	   190.40	     0.02	      310	    17.60	       25	    38700	   -58.07	   -61.77	        0	        0	   -32768	
  6500.00	    13800	   223.20	        1	   -11.55	    13.66	    23936	    29.10	   190.40	     0.02	      310	    17.90	       25	    38700	   -58.07	   -61.77	        0	        0	   -32768	
  6502.00	    13793	   223.20	        1	   -11.71	    13.84	    23946	    29.00	   190.40	     0.02	      310	    18.10	       25	    38700	   -58.07	   -61.77	        0	        0	   -32768	
  6504.00	    13788	   223.10	        1	   -11.86	    14.03	    23955	    29.00	   190.40	     0.02	      310	    18.40	       25	    38700	   -58.07	   -61.77	        0	        0	   -32768	
  6506.00	    13783	   223.10	        1	   -12.02	    14.22	    23962	    28.90	   190.30	     0.02	      310	    18.60	       25	    38700	   -58.07	   -61.77	        0	        0	   -32768	
  6508.00	    13778	   223.00	        1	   -12.18	    14.41	    23970	    28.90	   190.30	     0.02	      310	    18.90	       25	    38700	   -58.07	   -61.77	        0	        0	   -32768	
  6510.00	    13773	   223.00	        1	   -12.34	    14.61	    23979	    28.90	   190.30	     0.02	      310	    19.10	       26	    38700	   -58.06	   -61.77	     2048	     2048	   -32768	
  6512.00	    13767	   223.00	        1	   -12.51	    14.80	    23989	    28.80	   190.30	     0.02	      310	    19.40	       26	    38700	   -58.06	   -61.77	        0	        0	   -32768	
  6514.00	    13761	   222.90	        1	   -12.68	    14.99	    23998	    28.80	   190.30	     0.02	      310	    19.60	       26	    38700	   -58.06	   -61.77	        0	        0	   -32768	
  6516.00	    13756	   222.90	        1	   -12.85	    15.17	    24006	    28.70	   190.30	     0.02	      310	    19.90	       26	    38600	   -58.06	   -61.77	     2048	     2048	   -32768	
  6518.00	    13751	   222.80	        1	   -13.01	    15.34	    24014	    28.70	   190.20	     0.02	      310	    20.10	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6520.00	    13746	   222.70	        1	   -13.16	    15.50	    24021	    28.70	   190.10	     0.02	      310	    20.30	       26	    38600	   -58.06	   -61.77	     2048	     2048	   -32768	
  6522.00	    13741	   222.70	        1	   -13.30	    15.64	    24029	    28.60	   190.10	     0.02	      310	    20.50	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6524.00	    13736	   222.70	        1	   -13.41	    15.76	    24038	    28.60	   190.10	     0.02	      310	    20.70	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6526.00	    13729	   222.70	        1	   -13.49	    15.87	    24048	    28.60	   190.20	     0.02	      310	    20.80	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6528.00	    13723	   222.70	        1	   -13.54	    15.96	    24059	    28.50	   190.10	     0.02	      310	    20.90	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6530.00	    13717	   222.70	        1	   -13.56	    16.03	    24068	    28.50	   190.10	     0.02	      310	    21.00	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6532.00	    13711	   222.70	        1	   -13.53	    16.09	    24077	    28.40	   190.10	     0.02	      310	    21.00	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6534.00	    13707	   222.70	        1	   -13.48	    16.14	    24084	    28.40	   190.10	     0.02	      310	    21.00	       26	    38600	   -58.06	   -61.77	        0	        0	   -32768	
  6536.00	    13703	   222.60	        1	   -13.38	    16.17	    24090	    28.40	   190.10	     0.02	      310	    21.00	       26	    38500	   -58.06	   -61.77	        0	        0	   -32768	
  6538.00	    13698	   222.50	        1	   -13.26	    16.20	    24098	    28.30	   190.00	     0.02	      309	    20.90	       26	    38500	   -58.06	   -61.77	        0	        0	   -32768	
  6540.00	    13693	   222.40	        1	   -13.11	    16.23	    24107	    28.30	   190.00	     0.02	      309	    20.90	       26	    38500	   -58.06	   -61.77	        0	        0	   -32768	
  6542.00	    13687	   222.40	        1	   -12.95	    16.26	    24116	    28.30	   190.00	     0.02	      309	    20.80	       26	    38500	   -58.05	   -61.77	        0	        0	   -32768	
  6544.00	    13681	   222.30	        1	   -12.77	    16.30	    24125	    28.20	   189.90	     0.02	      308	    20.70	       27	    38500	   -58.05	   -61.78	     2048	     2048	   -32768	
  6546.00	    13674	   222.30	        1	   -12.59	    16.35	    24135	    28.20	   189.90	     0.02	      308	    20.60	       27	    38500	   -58.05	   -61.78	        0	        0	   -32768	
  6548.00	    13668	   222.20	        1	   -12.42	    16.40	    24145	    28.10	   189.90	     0.02	      307	    20.60	       27	    38500	   -58.05	   -61.78	        0	        0	   -32768	
  6550.00	    13663	   222.20	        1	   -12.25	    16.47	    24153	    28.10	   189.90	     0.02	      307	    20.50	       27	    38500	   -58.05	   -61.78	        0	        0	   -32768	
  6552.00	    13658	   222.20	        1	   -12.10	    16.54	    24161	    28.10	   189.80	     0.02	      306	    20.50	       27	    38500	   -58.05	   -61.78	        0	        0	   -32768	
  6554.00	    13654	   222.10	        1	   -11.96	    16.62	    24168	    28.00	   189.80	     0.02	      306	    20.50	       27	    38500	   -58.05	   -61.78	     2048	     2048	   -32768	
  6556.00	    13649	   222.10	        1	   -11.85	    16.72	    24175	    28.00	   189.80	     0.02	      305	    20.50	       27	    38500	   -58.05	   -61.78	        0	        0	   -32768	
  6558.00	    13644	   222.00	        1	   -11.75	    16.82	    24184	    28.00	   189.80	     0.02	      305	    20.50	       27	    38500	   -58.05	   -61.78	        0	        0	   -32768	
  6560.00	    13638	   222.00	        1	   -11.68	    16.92	    24193	    27.90	   189.80	     0.02	      305	    20.60	       27	    38400	   -58.05	   -61.78	        0	        0	   -32768	
  6562.00	    13634	   221.90	        1	   -11.62	    17.03	    24200	    27.90	   189.70	     0.02	      304	    20.60	       27	    38400	   -58.05	   -61.78	        0	        0	   -32768	
  6564.00	    13629	   221.90	        1	   -11.59	    17.14	    24207	    27.90	   189.60	     0.01	      304	    20.70	       27	    38400	   -58.05	   -61.78	        0	        0	   -32768	
  6566.00	    13623	   221.70	        1	   -11.56	    17.26	    24217	    27.80	   189.60	     0.01	      304	    20.80	       27	    38400	   -58.05	   -61.78	        0	        0	   -32768	
  6568.00	    13618	   221.70	        1	   -11.54	    17.38	    24225	    27.80	   189.60	     0.01	      304	    20.90	       27	    38400	   -58.05	   -61.78	        0	        0	   -32768	
  6570.00	    13613	   221.70	        1	   -11.53	    17.50	    24233	    27.80	   189.60	     0.01	      303	    21.00	       27	    38400	   -58.05	   -61.78	     2048	     2048	   -32768	
  6572.00	    13607	   221.60	        1	   -11.52	    17.63	    24242	    27.70	   189.50	     0.01	      303	    21.10	       27	    38400	   -58.05	   -61.78	     2048	     2048	   -32768	
  6574.00	    13602	   221.50	        1	   -11.50	    17.77	    24251	    27.70	   189.50	     0.01	      303	    21.20	       27	    38400	   -58.04	   -61.78	     2048	     2048	   -32768	
  6576.00	    13596	   221.50	        1	   -11.47	    17.91	    24260	    27.60	   189.50	     0.01	      303	    21.30	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6578.00	    13590	   221.40	        1	   -11.43	    18.06	    24269	    27.60	   189.40	     0.01	      302	    21.40	       28	    38400	   -58.04	   -61.78	     2048	     2048	   -32768	
  6580.00	    13585	   221.40	        1	   -11.36	    18.23	    24277	    27.60	   189.40	     0.01	      302	    21.50	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6582.00	    13580	   221.30	        1	   -11.28	    18.39	    24285	    27.50	   189.30	     0.01	      302	    21.60	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6584.00	    13576	   221.30	        1	   -11.18	    18.57	    24292	    27.50	   189.30	     0.01	      301	    21.70	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6586.00	    13570	   221.20	        1	   -11.05	    18.74	    24301	    27.50	   189.30	     0.01	      301	    21.80	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6588.00	    13565	   221.10	        1	   -10.90	    18.91	    24309	    27.40	   189.20	     0.01	      300	    21.80	       28	    38400	   -58.04	   -61.78	     2048	     2048	   -32768	
  6590.00	    13559	   221.00	        1	   -10.73	    19.08	    24318	    27.40	   189.20	     0.01	      299	    21.90	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6592.00	    13553	   220.90	        1	   -10.54	    19.24	    24328	    27.40	   189.20	     0.01	      299	    21.90	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6594.00	    13547	   220.90	        1	   -10.34	    19.38	    24338	    27.30	   189.10	     0.01	      298	    22.00	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
  6596.00	    13541	   220.90	        1	   -10.13	    19.50	    24347	    27.30	   189.10	     0.01	      297	    22.00	       28	    38400	   -58.04	   -61.78	     2048	     2048	   -32768	
  6598.00	    13536	   221.00	        1	    -9.91	    19.60	    24355	    27.20	   189.10	     0.01	      297	    22.00	       28	    38400	   -58.04	   -61.78	        0	        0	   -32768	
